"geneID","HS1","HS2","HS3","HS4","HS5","HS6","HS7","CL1","CL2","CL3","CL4","CL5","CL6","CL7","CL8","CL9","CL10","CL11","CL12","CL13","CL14","CL15","CL16","CL17","CL18","CL19","CL20","CL21"
"CXCL11",-2.00910288710084,0.770103112310263,-3.4560628205296,-1.51137227573081,-0.183486321496346,0.0907870292385079,-0.968043291762536,8.19984769981317,7.83534833681693,9.20420189398192,8.2385764588176,9.18976935160836,9.43921047253543,6.1313450298363,5.54578841019615,6.92270327592687,5.70679952544162,8.36301139655329,7.47197332722061,7.24346778737208,7.58004988006969,7.69163911004312,7.67004352742232,7.05622481863067,9.36343252375534,8.40402861619976,8.64618442271084,1.56851624470336
"STK32A",3.26529683770394,3.72450998900283,4.26005511146929,3.04526150193186,3.1092954277315,3.79309069472013,3.60956975322308,-0.872248353748571,-0.978060016811555,-0.831644539742433,-0.957346105177246,-1.27277010097604,0.0200976995931985,1.7325253085423,1.07149520096616,-0.578312146643912,-0.303911467660548,-0.648951439898943,-0.841466668545373,-0.338917673238248,-1.13615095080411,-1.49510503723421,0.134523430349197,0.578013289935484,-0.966743171564809,-1.87068007120826,-0.537754158875262,0.678815410392352
"RNASE2",-3.30455877062701,-2.37394325730644,-1.4892296844648,-1.95883125270203,-2.50541441638371,-2.41171331129068,-1.93327787360186,-0.820718053108489,-1.1189225526514,0.0614402563410554,1.93427773377796,0.203258028191948,0.496283854397023,-0.824203511449914,0.367569868563966,1.42499299807976,1.40843033953684,2.79195414515058,2.01564128870933,1.99906282693448,1.88874322834673,0.0383271628468652,0.788433284787845,1.75231142307089,0.341805893521353,0.613353520662111,-0.05232733170502,-0.201769422662877
"PTAFR",3.68825085116651,3.50281923347511,2.51286573353739,3.08556286665643,4.03374439472432,4.4784785721714,3.6981590569188,6.3612841748012,7.23173335314928,6.72053049352288,7.27778635925084,7.13592632281276,6.99077400799896,6.10460748051705,7.16443596485237,6.90860588410515,6.97849982305028,6.9210373751207,7.43522914960228,7.41367935403247,7.36847949771117,7.54366958871771,7.75995129278352,6.14529406547683,6.84229523324518,7.52250744088032,6.91784705156228,5.133245192143
"RNASE6",0.751709449019737,1.91589120787107,1.44644933456834,2.0163653562974,2.70403894924524,1.94751332501966,1.40911432384522,2.6570047143863,3.90515158232745,3.18458007977567,4.33194478191777,3.95219626402423,3.24277794039013,4.52678704903991,5.14579167165611,5.40274446760149,4.91033291952675,4.58492047832322,5.38329665725382,5.09062806575197,4.40751720500122,3.75215625821514,5.40641084273696,4.72186344853131,2.85794636149807,3.85134279704958,4.05652896982237,4.41376568320096
"CXCL8",-1.71959626990585,1.58582689790502,-0.806969982388732,4.58876439555464,1.19502530175738,-0.873293396506549,-0.021814548203517,11.4213121218215,9.98034095223359,10.3452825065618,6.99838026690877,9.62338338279142,8.12379576415383,1.89418997667987,4.59723517561482,2.36603052901898,9.36935683211061,6.06962649856321,7.40170731492758,5.50033016997866,9.79388455255443,9.58532682271808,5.3559246492826,1.70977187810636,7.75030046738052,10.9606967226259,9.29059392623458,5.01205023646044
"CD52",0.95710879944288,2.30638109953757,0.961022507398098,1.96544142113473,-0.183486321496346,2.93237119724885,1.48818589483642,5.21173857754355,5.28173797838176,5.03695757114171,6.40989619522277,5.24879465011725,5.21554208204573,4.78364287994458,6.03143002001393,5.62018921598278,5.65421735549446,6.40175645339171,6.50881343833202,5.20662738886606,5.35793243835254,5.3517049543703,5.49010554895939,4.97333085944843,5.28322719956536,5.15737531133544,4.53168068995989,3.84221605909452
"GPR183",2.04658124547684,2.87246482993994,2.67509261074813,2.47048037755893,2.13844177339102,3.12226526071168,2.32904073214735,6.01726943712375,5.35514734968918,5.95208648845399,5.46095038418235,5.17799126958152,4.88307264407964,5.63484679489736,5.55179027029649,5.43383823670306,4.99733848260257,5.63807233138858,5.39475737906382,5.27290677983339,5.90005744602059,6.09341236066357,5.04376615534475,4.84817455741104,5.39863711611803,5.69114968280379,5.23776467606034,4.5876575721299
"MUC15",6.30226701608795,6.45247811468936,5.53700421852589,5.88950716055138,4.86090779786211,5.06054234770421,5.96528752604896,1.67282141984907,0.253886711238142,4.52858594332594,-1.29838302301231,1.1504413297485,3.66363146338806,4.94367297271112,4.19231851151504,3.94063871466587,-1.46829828556143,2.31582007179008,1.1521918045808,3.18332775493344,1.73249580966427,0.905624625360751,2.61670378649878,4.07563612507689,1.99102859304589,2.68970440679223,5.07302463365003,4.30053262289783
"FASN",8.263786049132,8.38757473293384,8.37016063376994,8.00235532022163,8.80235561550699,7.66083404836171,8.70347620048765,5.33826803173018,6.1258376817135,6.14378038855467,5.06735616635554,6.24235627211476,6.1770917131221,5.74565209688103,5.82555724463714,5.89474190770257,5.78061076440322,5.26257195649397,5.40145669475134,5.69827406598835,5.54750997395491,6.35269411796125,5.67704125354714,5.90995809473476,5.82647244925776,5.8771500187512,6.18865324359237,5.79168485864124
"NRG4",2.10945372325107,1.96804248992217,2.2963938553791,2.32992997825014,1.88690300639505,1.74671605131381,2.63150674518167,-0.177874636306833,-0.10054402333655,-0.326721536946394,-0.957346105177246,-0.750349066323601,-0.34477700494755,-0.0606437072719947,-1.73585972109144,-0.291214035919649,-0.303911467660548,-0.753920999500486,-0.29931725136319,-1.12374957866971,-0.810575078901604,-0.362210766736863,-0.721567158252089,0.654770488919522,-0.722324443898362,-0.137618931497974,0.120139864299745,-0.123057446648837
"NLGN1",1.48867504318594,2.7782401617486,2.41766091114372,2.53010436024535,1.40147617922481,2.11184864476634,2.78031321219054,-1.52432505032826,-1.88076281545664,-1.39614293790387,-1.11781077737049,-1.4394199703855,-0.77721755048784,1.3568620475976,-1.39072423504275,-2.06109425255859,-0.348999357189086,-1.35255843711872,-1.54507366576515,-0.840577527264842,-0.900772887873182,-1.97044304678087,-0.95925871597142,-0.0921964974041834,-1.37440114047806,-1.29877372331255,-0.05232733170502,-0.92086859603557
"ITGAM",1.92600758215514,4.06900023854228,2.97476983785421,4.19828597243966,4.50581283903955,4.35647101348625,2.92943327343811,5.24763596519415,6.55150673272223,5.49217156272504,6.21310610074412,6.28195826958772,5.76585182088183,5.90466618870574,6.91393049124259,6.23905294401525,6.43006854482758,6.23175985951007,6.4215347806108,7.22236359502396,6.58356277950153,6.4167336908508,7.34445388894511,5.10568256560913,6.37022678892995,6.22179138752434,5.39613316911127,4.22104202923715
"PYDC1",2.57808427873483,1.56340113484379,1.29882468163386,0.885517876837777,3.16701092558779,2.90849626637039,1.20578616413569,-3.84625314521563,-4.8193622707925,0.0907345631350938,-5.20527361862083,-2.19614881937313,0.760283596527047,2.3457214899924,2.986901665248,0.924966556483536,-4.74131677996785,-1.1242894494456,-2.1507947266531,1.08992562556563,-2.23047833335226,-3.08006753795537,0.442257643653805,1.92340035764684,-4.6671828897059,-1.19749038747537,2.56658250093947,2.83319662338071
"MYRIP",2.21614918837485,2.51163110706498,2.95641079849229,2.38263702858098,2.0181475396733,2.3733888039198,3.15216297006327,0.641012681618396,-0.521681722151812,-1.7645303438839,-0.450386116457363,-0.787343273805802,-0.805506594919263,1.87365304567718,-0.0264498494457948,1.03288189565042,0.415187705712145,-0.332094334559003,0.145822279705072,0.484204564677673,-0.698464712580066,-0.168123714620561,0.611276714114457,0.810506301240902,-0.143620933648889,-0.540974625729183,-1.78167974176135,0.275932111398137
"ANKK1",1.64963753975987,0.497900391202874,0.898286752050136,1.40191609107586,1.40147617922481,1.21277755361712,0.244260311950328,-3.84625314521563,-1.3599306521552,-0.976034449077607,-3.62031111789967,-0.578396383534306,-0.89386246934011,0.490998720249135,-0.177128761943463,-0.186625134642449,-1.80271732463199,-1.95827949800667,-2.7674660871016,-1.52150908651672,-2.23047833335226,-2.19871203445398,-1.73994568756694,-0.143270681998453,-2.46554902853625,-1.35221298227401,0.73857706957199,-0.533845472926323
"FAXDC2",4.67324151177517,5.04525851654232,4.98725750568326,5.25150801718619,4.77070998889053,5.73585505868204,5.43720196611761,2.12446906226213,2.9598098834944,2.14236025172462,2.32610784189548,1.99299409761332,2.45663477774402,3.64586413775793,3.19807012726943,3.2580567576582,3.36546423848227,2.26970260502541,2.64982386390863,3.12051394539905,2.35610790984856,1.90801914050113,3.39566494935003,3.71784417480708,2.48053083264625,1.83574594199856,1.77129264471537,3.83730335840794
"FABP4",6.28159865003304,8.2356418165771,9.38365990653149,9.11780217438317,8.27840234293647,5.78022715367513,6.31351926679879,-1.09901921559559,-1.88076281545664,-1.87346471543706,0.522646835942368,-0.111615309161464,-2.4193239583126,4.73181233840627,1.39007726797354,-0.291214035919649,5.36764320739201,3.67171057764443,2.44717683462992,0.686086332891647,3.99313206614086,-2.19871203445398,1.60764729071377,5.98434029105734,-1.49725788826359,-0.890308877957197,-1.17162626007736,1.86089461211929
"EMX2",2.56019015735444,2.97513888908465,2.67509261074813,3.48561897439685,2.85213758823437,2.56010392093862,3.58579669146284,0.312176217388856,0.415854190901535,0.525572305148069,-0.561417428846107,0.329574477973348,0.0676633828452543,1.15041117013017,0.570386751563653,-0.0518757225292112,1.0915732341969,-0.373316997285516,0.0398888349560073,0.377727936548363,0.239548400524233,0.764762089520902,0.625703784749737,1.02231538371952,-0.194695118243158,0.75907035125973,-0.05232733170502,2.42962865104856
"SEMA3E",2.61755256192028,3.73458119947173,2.59031711475269,4.56044758776703,4.2890014499664,3.3646413840628,3.37310937038972,-0.463783508393213,-2.49743417590513,-1.5235222443801,-1.29838302301231,-0.233950852085516,-0.430295076133608,2.15467319698433,-0.879223896262617,-0.807337660312807,-1.28188516133055,-1.35255843711872,-0.946436228146916,-0.0149732327523807,-0.996988203132485,-2.11854168577,-0.517553266230496,0.741793551156887,-1.2077512710686,-2.68781601405845,-2.57017563656764,-0.500292913215296
"LRRN2",-1.33772563456221,-1.73239722821892,-0.575644436282276,-0.894700915282312,-0.920451915662553,-0.361087238220707,-1.80203334032361,0.659274888011125,2.33376748810684,0.354976750572193,0.860815571836941,1.54949653048549,1.39115030558918,0.0163182745428896,0.632115741315359,2.08186370128345,1.72356926876156,1.53496683362287,0.505552407304819,1.49839047092098,0.973696230042959,0.654998523295359,2.02722014437496,1.80040571127193,2.35296368340587,0.72076646308309,0.120139864299745,-0.877147218606252
"ZNF804A",-2.24042843320729,-1.97340532772272,-1.55794243454882,-3.09633477645196,-0.920451915662553,-1.67474771712447,-1.28120117702217,0.997443623905698,0.0386187243350754,-0.307485318083476,1.64021643232354,0.413475735582294,0.425025171227201,0.436032261031207,0.173627986003118,0.454403428499466,0.833592056089387,1.1106155832044,1.21438656618814,1.44665482636127,1.03174351541083,1.07714641173739,1.74614156307141,0.30071819097652,-0.0702477473186695,0.832755899392747,0.199211435290944,-0.5681969777171
"GPRC5C",5.21293167858677,4.69429760400638,4.74048342332004,4.82847772715382,4.73299032294137,4.77292593063666,4.70438205020896,0.584796672051848,1.27515532799179,1.35799178832763,0.522646835942368,1.35949811452347,2.19984002654622,2.99508444010367,2.96307953405336,1.70607157938332,1.97292873769828,1.39467549250131,1.29718687124066,1.30534201116668,1.80085963318074,1.71912886071508,1.67161961980509,3.22596312766727,1.07158494709429,2.14145368442759,1.96474618165392,2.52640540817549
"KRT8",5.67869397860153,3.84870676514503,4.8204846004465,3.29254356236003,4.20883110128241,4.77103573050922,4.36352910853264,4.41986408670323,2.85070379830508,0.917634315862625,2.56951344098034,5.63127602028544,3.79896406469111,2.61681047355765,3.05327734302494,0.952711546966441,2.34260570357724,1.25286816616215,1.29718687124066,1.38079423959615,2.27603029127393,2.67903221549502,2.82170943966214,2.60341006700097,1.94457967035897,1.5160563193072,0.840757464378468,2.08190315321448
"CD14",3.65491634199359,4.87739712548217,4.31031550145664,5.22288572607191,5.75668042898647,5.93385034278834,3.98615301862434,7.05018738648458,7.81234531289341,7.64921296536034,8.42760801178527,7.98748656210009,7.50679230058004,7.14680526535049,8.70419571997209,7.81112678558691,8.55153205731325,7.78267445197533,8.58498201657768,8.61842793995103,8.45855160024781,8.31988492399905,8.49616052174816,7.28985419006964,7.36023936364166,8.66525202515553,7.38468158135789,6.97832562959012
"KRT6C",1.68309283694535,0.953744106869604,2.74806366505037,-1.71782315319823,3.27594529714095,6.94090819102464,6.21574336159021,8.97269987202904,7.83788173439955,11.7401825792437,6.01570923246094,9.77553099038248,10.4611234149825,9.20829077483808,10.3608643355975,9.17845837995485,6.40057747476173,6.97669332468094,7.93511065793355,8.86437042906155,9.84535310828049,10.4393424031901,9.04521332835353,9.70048064545392,9.35863148002073,11.1309611039002,11.508680209942,10.7000208816216
"MZB1",-1.03606993470111,-1.8885164301362,0.0270200661723386,-2.61090794928172,-2.50541441638371,-0.921387684707594,-2.07766778293703,6.82856964391422,5.91844840494091,5.28798830716881,4.97339123238564,7.15372339273362,5.95926648135464,3.00456030366672,6.40382989332681,5.07793229261692,5.61219765797735,5.920904168432,6.73649212369539,4.3903346462776,6.13359715237286,4.35806769849646,5.48219899700563,2.91562300705512,5.05357438762609,6.07421002340624,3.97461321111326,6.14107372453373
"KRT72",3.22042806953683,1.21582022967853,1.90787280087933,1.52425163399991,2.0181475396733,1.07248621249556,3.51203263679078,-3.48368306583092,-4.8193622707925,-3.02232810135154,-5.20527361862083,-2.66181239172194,-3.0714006548923,0.847563816808515,-0.968033163220473,-0.357811784648673,-2.23881643943866,-4.15991335917632,-3.5044316812678,-3.79834929187555,-4.2700066975389,-5.74303255067779,-3.56591628779189,-0.960406624848642,-2.74118347114968,-3.9102084353949,-1.38575106543021,-1.73378304343507
"LONRF2",3.39461929895017,2.84173533930148,3.48431752015878,2.6531994912173,2.53897970297474,2.79402176609216,3.55857522272782,0.641012681618396,1.81967690268445,0.305858984007502,-0.812956195842071,0.680579805725135,0.73103877675119,1.49772458343745,-0.150897220370283,0.787929848800088,0.853629809325932,0.637099618659822,0.620264066181512,0.645869232815245,1.09534367763959,0.836911875276737,0.826401134986865,1.40660935956726,1.90267271862505,1.47061334854603,0.036481935252836,0.133579187986806
"HSD17B13",1.59795338447094,3.24781559940329,1.66570614275806,2.83440256111092,0.954017202253588,0.138483771269805,0.813956056018174,-0.349827319096128,0.584359915258513,-0.675525337825151,-1.29838302301231,-0.904382694996022,-0.206330234978406,-0.635758422036804,-1.33060324260518,-0.206945119022045,-0.395541943126116,-0.551104116500799,-0.743619345147229,-1.15893900713201,-0.569566979397808,-0.669783568647156,-1.59908315172709,0.242222541666376,-0.118746265009859,-0.510277828506266,-1.27471975304147,-0.834711952285855
"SERPINB9",2.77322801127429,2.75533975963852,2.97476983785421,2.45825407522567,2.0181475396733,3.44033310105107,2.64307149681459,7.68310768488726,7.58622243024739,7.44381487587224,7.5994624329932,7.44291115165661,7.43067340629998,6.20716911483975,5.76699895505989,6.41619699633359,6.64508464367293,7.60504114268538,6.98418954501574,6.85401309371906,7.72367867029163,7.75917769677217,6.84569099223028,6.03152007461568,7.56924993404102,7.54163228686776,7.08234345094823,4.05605897795939
"STAT2",5.72007723316789,6.38694298547847,6.01283886841825,6.14541008848819,6.5687270463688,6.47746468073002,5.93326513502914,7.80152647255814,8.36556471405522,8.17518242239024,8.13332350095371,8.22224907602086,8.4446041705955,7.73830516635517,8.11685956805313,8.14588877101846,8.2725292727635,8.40037170288621,8.48602688380591,8.34034094832,8.20592371719503,8.22115787810669,8.55152021044659,8.17373443683633,8.54655928060724,8.22239839456704,8.06735491495767,7.58540083518199
"GTSF1",-2.67652754801397,-2.37394325730644,-0.648707898472,-2.24833786989701,0.301940505673895,-1.59457736844049,-1.28120117702217,0.659274888011125,0.714616301209854,1.15107746882573,0.67736943074101,0.312192399745112,0.472919861331513,0.436032261031207,0.234596003294545,2.03071405896771,0.149454150277396,1.77082397838656,1.29718687124066,1.69350380445413,-0.594441648036838,0.249433776636798,0.639988010755984,-0.143270681998453,0.108921098367263,1.2098854100954,-0.248247541680277,-1.11034639489928
"GPR37",3.05459178821655,2.32427522091797,2.31572674154428,3.02882035487033,2.35256657874386,3.40176251532772,3.04726976373197,-0.313758064388606,-2.31686193026331,1.31519684858684,-2.03534861717852,0.78507397359624,1.93929394590394,2.52102120334859,2.58801664558544,1.24221816416143,-1.68242309091428,-0.10680202271676,-0.198623251743718,1.16298908775535,-0.163807293706976,0.00292182671566609,0.851169040135808,2.17344912188615,0.557783475294373,0.585202480347962,2.87427459053124,0.540579368200232
"SDR16C5",6.40953060276266,6.6799283355253,5.86278807082875,6.69058824570083,6.75902818384289,6.03497616627,6.07448360624139,3.13592557769713,2.2067000257937,5.80269979504023,1.30252102157786,3.67973290517784,4.87585360071364,6.45408385531027,6.66674908173125,5.02935750499763,1.72356926876156,3.79311901807692,3.41177954231719,4.38117706964772,3.29053843820301,3.27098791963714,4.22790867335196,5.99803101101138,3.66462979411331,3.73764968493732,7.03530388149403,5.81810704703662
"OSCAR",-2.24042843320729,-1.73239722821892,-1.96129812878003,-0.774406681564601,-2.50541441638371,-0.575212043573554,-6.32559529638062,0.603779775419421,1.45986137314063,0.973746195434658,1.91366745410268,2.20561344919008,1.24018549577361,1.06241468913234,2.25190360638966,1.5812814906615,2.22446750469424,2.28964801543691,1.91435795287215,1.37465510249874,2.95345875846277,2.50014143279516,2.53115814824274,0.783412640358627,2.82947119288759,1.5160563193072,1.15030183481,-0.201769422662877
"PKHD1",2.08463255116503,1.41265310458436,2.08168504177072,1.63701956416186,2.13844177339102,1.7390010861858,2.03634847735462,-1.60921394791478,-1.04677276689557,-1.7645303438839,-2.39791869656323,-0.825311124004823,-1.31397095816638,0.595021784792363,-2.08733209159282,-1.85464337509116,-1.93396185791024,-0.504561530563769,-1.91946918054665,-2.07252425531454,-1.82522185486601,-1.60007459683575,-1.66779590181111,0.69893807219509,-0.649260981708639,-1.01404424637944,-1.07541094481806,-0.373380800733077
"CEACAM3",-3.30455877062701,-2.1598184519536,-2.39193248310989,-1.51137227573081,-2.50541441638371,-0.971140719904694,-3.51824037432302,1.68178228742069,3.04069007435477,2.05216244275304,0.220991136081267,2.00386190825847,0.941423385465286,-1.12118524920705,-1.27288774474889,0.104714640411491,1.66807415616986,1.58962090849294,1.81348335111294,-0.115084717542585,2.13182094452233,2.36025525773423,0.801200580861723,-0.562647117001634,0.935701519012517,3.56101516057402,0.73857706957199,-1.65783419020178
"FPR2",-1.63470737231934,-0.388442827001559,-2.05751344403933,1.26823765584389,-0.920451915662553,-0.296236093870739,-2.4187047007721,5.6759079999333,6.86786759013098,6.7137796575559,5.34451104932703,6.03680960148367,5.80934899805104,3.28675013438658,4.40507365559245,4.76887236639939,5.84646073636036,6.21881499885448,5.49650726770181,4.91192732358763,6.58044062490326,6.10780541079583,5.14739211062017,4.12368464431125,6.21377807292664,7.21297893045482,5.69703666627906,0.423085805181791
"FPR1",0.130827374043638,1.17695740734108,0.646747985054171,2.28909626074156,0.664510585058603,2.38332133913106,-0.217070839602451,6.22998984018217,6.99214622239673,6.61264074112492,6.25569414394959,6.16791034336411,6.38754295675835,5.13916307310851,6.77952047721325,5.98035430203557,6.58492542928817,7.42833279286849,6.50974380919888,6.13045375653011,7.30021797415533,7.12031487403105,6.21260890687701,6.3011659779671,6.63716843195734,7.58225678589621,5.6218929654478,3.40659768239322
"NRTN",1.12475285963395,1.11662687313976,0.615887021349411,0.991128064798376,2.13844177339102,2.00010028711388,0.083795639757082,-2.40568055382965,-2.94489315287636,-1.93118021329335,-3.62031111789967,-3.59469819586341,-1.19693153697616,1.18415996148471,-0.177128761943463,-1.85464337509116,-4.00435118580164,-2.08952403128492,-1.54507366576515,-2.07252425531454,-2.48573538859434,-1.49510503723421,-1.98095378707074,0.261985796487806,-2.74118347114968,-2.03573931747876,-0.05232733170502,-0.676449868369123
"NETO2",1.60669701754291,1.07495769383868,0.244376897611488,0.196446972775883,0.954017202253588,1.49517728431784,1.75655374497325,3.81501597564479,3.73650499925935,4.69698630975785,3.66200512108883,4.94340253302566,4.12640109643612,3.2232374834674,4.41058855160803,3.75875730828004,3.94401604578304,4.06022308821976,3.74665617306911,3.78024112643301,4.20347357813446,3.63995165441376,3.97817000567941,3.15639113732335,4.09104032502082,3.82600555935817,4.8338047037367,4.34620616662431
"CDC42BPG",6.11654974506943,5.69236124470175,5.36382594877571,5.81475755513517,6.38028195695569,5.60403358584524,5.70196518586816,2.33223386973011,2.19186498463076,4.05169698217766,2.19560581766135,2.88397951171854,4.210032661767,4.88844345199073,3.88044074616272,3.71217177891973,1.44850777891217,1.89753691300758,1.88406403055855,3.1441652134637,2.18394979103225,2.70405067553186,2.75437144871421,4.49015005510996,2.13759348824993,3.63839943923201,4.23600779127952,3.94474572399443
"SOSTDC1",4.89466740286178,4.50723189804283,4.87851520585407,4.26998743779385,3.83443558650092,4.19948717803917,4.39122416494933,-2.13004611121622,-4.08239667662629,-2.5014959380501,0.220991136081267,-0.339884296834581,-0.77721755048784,3.49940116124483,1.19934515611149,1.38482255960423,-1.68242309091428,-1.1242894494456,-1.18250358638044,0.583360031337234,-1.82522185486601,-2.57310754923548,0.991460381257362,2.2644372754819,-4.18175606253566,-3.1732428412287,-0.985213135846483,-0.5681969777171
"NPTX1",3.66122551403508,2.70158937386091,1.8360496199222,-0.0607108667212415,-0.920451915662553,-0.328297303103038,0.274317545806508,-0.349827319096128,-1.04677276689557,-1.81796960284536,0.467151723350664,-1.4394199703855,-1.63082806350632,0.053312482025091,-0.406154275612358,-2.39230016103396,-1.46829828556143,-2.39437861281335,-0.0450000626305055,-1.52150908651672,-0.594441648036838,3.15077456807681,-0.205168944014004,-1.00694921078567,0.445517243043461,-0.637189940988486,-2.32916753706384,-2.18834890690056
"CHST11",2.3471452809704,3.12303032369183,2.22661261813565,2.50654963226646,3.04917443529393,3.53693203018226,2.78031321219054,6.99486186978816,7.37795682463444,6.93268998736981,7.21336963075507,6.82344190898475,6.61384872743678,5.87462227315124,6.65308841034834,6.55238828817262,6.7035255669417,6.97592416078807,6.97253948681385,7.06410925244074,7.16062008213734,7.50810462909601,7.11779611415199,5.84878729687274,6.98162406001987,7.09440219103625,6.15681654233401,5.63584377477073
"KRT19",5.95004042566448,5.53078167108396,5.6321231157359,4.42565817994971,5.60832774966548,5.71142272131914,5.37527785875964,3.22137328038054,0.225031848565957,3.71679208495361,2.52943600160501,4.00993926588481,2.34845922784339,4.82032354327105,4.6344742428066,-0.227555398697331,2.60149868139334,2.40385491927571,2.33407193936047,3.28175075745532,3.54234890557707,2.86306416313271,3.71864495463098,4.34134358810109,1.57694305357783,3.12810092150257,0.0789172015732327,3.08880931786678
"KRT15",8.70987387562681,9.78974415217514,8.66914515665734,8.55247217327381,7.85762521387281,7.85802563451852,9.16560017187879,1.4808182529477,2.34050906598589,4.35006383540361,0.67736943074101,2.51001967548503,5.22737110856547,6.73839390663144,5.19071676266516,5.92423685385259,1.40843033953684,3.33354184174985,2.49807082593537,5.55190993441339,2.34633792866725,2.05354789978563,4.56102278868477,4.80588564058708,2.40535171001705,2.68307892997719,4.49101142535134,7.07052242696743
"TPPP",3.54775792574065,4.69859134241651,3.65151093108013,4.56044758776703,3.97031901458269,3.0523947945561,3.87039200164789,0.893286392614406,1.95761900222159,2.0779914326049,-0.160879499262378,1.08029650572022,2.05000951828138,3.9156948164941,0.403415067510688,1.55738537431534,1.1735666063942,0.551581547473765,0.583031159982537,1.33726134504143,0.520070233086868,1.04269235540827,0.980276642764686,1.88568069169768,1.45797224161639,0.32074599944497,1.22778058748772,0.524369141018973
"KRT9",1.43076646515794,0.365904845392884,0.117928562370549,0.559017052160591,1.74251309705988,-0.0625637476682882,1.81906294645126,-4.33167997238587,-4.8193622707925,-1.61515271984567,-3.62031111789967,-2.00973569514225,-1.6823583641464,-0.522547811588813,2.87007020909315,-4.53914154936323,-6.326279280689,-4.89687895334253,-3.86700176065251,-2.07252425531454,-3.98050008034392,-1.90173029669685,-3.56591628779189,-2.41412459229155,-3.81918598315095,-1.87068007120826,-1.78167974176135,-0.404077597955993
"DLK2",2.78483151919445,2.47204851335813,1.73914158936107,2.92603303657649,2.77998780247854,2.48368164548001,1.88872382442015,0.312176217388856,0.490492991794291,-1.17085062606163,0.220991136081267,0.940223622358154,0.618430963682813,0.15892266998569,0.662017227029221,0.0372078210532138,-0.348999357189086,0.204659073119533,-0.370575934533012,-0.0641607823799124,-0.698464712580066,-0.613749533732828,-0.283880920028045,0.30071819097652,0.41176845168892,-0.851314746341334,-2.12271665959642,0.440467883410028
"HOPX",9.6296849589116,9.70606144305301,9.36565681479803,9.44674539068222,9.07531523521525,8.99147628567871,8.97943328833821,5.50594796078554,4.70746296428736,8.03186329330066,4.90194345697055,4.85763665615885,7.14031385238121,8.69419804660649,8.19275868086262,6.71900381240216,4.31306142796323,6.30381534736351,6.24581005452876,6.76499367022855,5.6631921574969,5.63327375214064,6.42315561303965,7.73136458440912,5.81158672976986,6.48651525739147,8.85518333683162,7.71134368262269
"RXFP1",-2.12013419948958,-3.31735972894008,-1.78621142222193,-3.83330037061817,-0.920451915662553,-3.34459911543214,-1.93327787360186,1.88942375298201,-0.521681722151812,-0.11126182977183,0.286579477708843,1.43371021932235,0.350063113545979,-1.04101490052306,1.63588749520457,0.0022316828102394,1.07460015559318,0.756563285261394,0.674371471520962,-0.132466795770821,1.28458215413874,1.04269235540827,-0.257163581652266,-1.65228432948631,0.759081864996196,-0.259954474422027,0.815882795739439,0.722099508121152
"PTGER4",3.24303687762966,4.11855089437299,3.46280041674499,4.00590341747878,3.60311004039446,4.00894873718205,3.53704206117817,6.28982249311037,6.28195688363078,6.43612309248357,6.78092396858544,5.60742562796705,5.85496594429047,5.97624495846695,6.18445289459026,6.18962930017943,6.20290722456189,6.94088036683693,6.98039121299434,6.17683729391876,6.27485043577902,6.57277743504661,6.54747072418151,5.74245316941461,5.97685362567882,6.39141477416192,5.82175139382858,4.19567530907872
"MAP6",3.31148876022371,2.74541291973323,2.68998507889477,2.6531994912173,3.04917443529393,2.48368164548001,2.49138832687476,-0.0837524589422829,0.165530836817295,0.0163523668125174,1.2376698772279,0.145542530335661,0.143612236078553,1.7325253085423,1.58996228990041,-0.451678708112895,0.750536316361829,0.506843232708481,0.857024777806197,0.275998049584536,0.859276319406066,0.866761803023297,-0.179857855484817,0.901517239748385,-0.118746265009859,-0.393632909653996,-0.146964205843095,1.3921539456299
"ECEL1",-3.30455877062701,0.544442977139904,-3.00860384355838,-2.24833786989701,-2.50541441638371,-1.75963661471098,-3.15567029493831,2.40978701401528,3.22320911295914,2.77716470293309,2.0893471302708,2.93028864430043,3.11087544966655,2.37524057691245,2.02335370647482,2.72898267806718,2.08734864833517,3.26130994004882,3.05865863897585,3.47203589134598,3.51644445826846,3.19262362915733,3.09488997091277,3.37178980549255,4.11220816983001,2.38134601044894,2.37553420793141,-1.98904009867715
"PIK3CD",2.84887810802674,3.4650085096455,3.00187764030994,3.39872075191606,3.60311004039446,3.90073750529316,3.20383525776553,6.45049922144534,7.04649985238292,6.11109336216599,6.24645264945367,6.38323214694372,6.37538726990585,5.09991847616083,5.95385498941393,6.27704213206911,6.41075675585123,6.29067932225107,6.67063266191258,6.07828571000975,6.0751521031515,6.71289395547262,6.22835187494499,5.99434360953847,6.67700203739976,6.40657590895234,5.12457795406036,4.72431869797711
"P2RY6",1.42088495364398,1.23486598536908,2.1586470235856,1.96544142113473,2.13844177339102,2.53359116792307,1.93649954898956,3.43782731905038,4.98423073246891,4.30624927077869,4.84593532229393,4.77915562108378,4.6451330393691,4.26818488952138,4.53193923721756,4.85286914543714,5.08151956953297,4.6390443887241,5.00380327483264,5.01518526372402,4.63855271843024,4.37027552629308,5.0538034989927,4.70932209009309,4.64252082132437,4.80059799830445,4.17374074777483,3.34100934076565
